사용일자,노선명,역명,승차총승객수,하차총승객수
20250905,경춘선,평내호평,7161,7095
20250905,경춘선,천마산,1757,1678
20250905,경춘선,마석,4345,4369
20250905,경춘선,대성리,583,1523
20250905,경춘선,청평,1863,2250
20250905,경춘선,상천,266,286
20250905,경춘선,가평,1959,2200
20250905,경춘선,굴봉산,126,131
20250905,경춘선,백양리,123,122
20250905,경춘선,강촌,410,468
20250905,경춘선,김유정,375,465
20250905,경춘선,남춘천,4004,3398
20250905,경춘선,춘천,2207,1538
20250905,공항철도 1호선,서울역,16183,14328
20250905,공항철도 1호선,공덕,3587,4523
20250905,공항철도 1호선,홍대입구,16047,16086
20250905,공항철도 1호선,디지털미디어시티,16025,14839
20250905,공항철도 1호선,마곡나루(서울식물원),16609,15370
20250905,공항철도 1호선,김포공항,11070,5210
20250905,공항철도 1호선,계양,10469,10501
20250905,공항철도 1호선,검암,7030,7087
20250905,공항철도 1호선,청라국제도시,8547,8056
20250905,공항철도 1호선,운서,10773,11126
20250905,공항철도 1호선,공항화물청사,2204,2332
20250905,공항철도 1호선,인천공항1터미널,15747,14622
20250905,공항철도 1호선,인천공항2터미널,8003,7266
20250905,공항철도 1호선,영종,4728,5104
20250905,과천선,선바위,9205,9201
20250905,과천선,경마공원,7907,8456
20250905,과천선,대공원,3765,3719
20250905,과천선,과천,6108,6713
20250905,과천선,정부과천청사,15167,16239
20250905,과천선,인덕원,29570,31125
20250905,과천선,평촌,21853,21041
20250905,과천선,범계,32686,34914
20250905,분당선,선릉,15161,22731
20250905,분당선,한티,17717,19067
20250905,분당선,도곡,8902,9002
20250905,분당선,구룡,4273,4005
20250905,분당선,개포동,5220,5354
20250905,분당선,대모산입구,6792,6373
20250905,분당선,수서,19464,21404
20250905,분당선,복정,2,0
20250905,분당선,수원,9112,8893
20250905,분당선,압구정로데오,22595,25714
20250905,분당선,서울숲,14344,14686
20250905,1호선,서울역,82193,81455
20250905,1호선,시청,30796,31169
20250905,1호선,종각,46182,46103
20250905,1호선,종로3가,28379,25631
20250905,1호선,종로5가,27519,27079
20250905,1호선,동대문,12973,11891
20250905,1호선,신설동,16382,15493
20250905,1호선,제기동,17869,18015
20250905,1호선,청량리(서울시립대입구),25436,25626
20250905,1호선,동묘앞,9915,9943
20250905,2호선,시청,31834,30212
20250905,2호선,을지로입구,57606,59166
20250905,2호선,을지로3가,30037,30153
20250905,2호선,을지로4가,17052,16900
20250905,2호선,동대문역사문화공원(DDP),19191,21707
20250905,2호선,신당,17198,17912
20250905,2호선,상왕십리,16507,15984
20250905,2호선,왕십리(성동구청),19217,17648
20250905,2호선,한양대,15247,16564
20250905,2호선,뚝섬,29126,30804
20250905,2호선,성수,60986,65833
20250905,2호선,건대입구,41739,44587
20250905,2호선,구의(광진구청),30971,29964
20250905,2호선,강변(동서울터미널),31300,30092
20250905,2호선,잠실나루,16981,16132
20250905,2호선,잠실(송파구청),84837,85592
20250905,2호선,잠실새내,26617,26164
20250905,2호선,종합운동장,9615,10829
20250905,2호선,삼성(무역센터),62535,62702
20250905,2호선,선릉,67479,59076
20250905,2호선,역삼,57569,64756
20250905,2호선,강남,94328,92616
20250905,2호선,교대(법원.검찰청),35871,42882
20250905,2호선,서초,24816,23374
20250905,2호선,방배,20004,20191
20250905,2호선,사당,48874,53323
20250905,2호선,낙성대(강감찬),32528,29948
20250905,2호선,서울대입구(관악구청),54417,50605
20250905,2호선,봉천,27869,25611
20250905,2호선,신림,62085,60240
20250905,2호선,신대방,27799,26112
20250905,2호선,구로디지털단지,65044,64769
20250905,2호선,대림(구로구청),26596,27081
20250905,2호선,신도림,54059,52227
20250905,2호선,문래,27455,28570
20250905,2호선,영등포구청,26067,26718
20250905,2호선,당산,21324,24885
20250905,2호선,합정,36466,41757
20250905,2호선,홍대입구,76416,86178
20250905,2호선,신촌,44580,45600
20250905,2호선,이대,20684,21342
20250905,2호선,아현,12655,11569
20250905,2호선,충정로(경기대입구),11224,11892
20250905,2호선,용답,3595,3521
20250905,2호선,신답,1848,2068
20250905,2호선,신설동,4478,4301
20250905,2호선,도림천,1542,1611
20250905,2호선,양천구청,7520,8053
20250905,2호선,신정네거리,11416,11742
20250905,2호선,용두(동대문구청),2919,2884
20250905,3호선,지축,8541,8747
20250905,3호선,구파발,24830,23801
20250905,3호선,연신내,41066,38982
20250905,3호선,불광,18616,19599
20250905,3호선,녹번,17204,15457
20250905,3호선,홍제,19933,18754
20250905,3호선,무악재,4718,4507
20250905,3호선,독립문,8914,8904
20250905,3호선,경복궁(정부서울청사),29552,29783
20250905,3호선,안국,30645,31799
20250905,3호선,종로3가,13289,15244
20250905,3호선,을지로3가,14693,14705
20250905,3호선,충무로,8,0
20250905,3호선,동대입구,12031,13616
20250905,3호선,약수,14695,14209
20250905,3호선,금호,9041,8498
20250905,3호선,옥수,10072,10332
20250905,3호선,압구정,35309,38149
20250905,3호선,신사,33230,35857
20250905,3호선,잠원,7836,7414
20250905,3호선,고속터미널,55879,56102
20250905,3호선,교대(법원.검찰청),20175,11460
20250905,3호선,남부터미널(예술의전당),35682,35715
20250905,3호선,양재(서초구청),44345,45691
20250905,3호선,매봉,15077,14484
20250905,3호선,도곡,7082,6856
20250905,3호선,대치,14382,14470
20250905,3호선,학여울,2351,2378
20250905,3호선,대청,13994,13054
20250905,3호선,일원,13553,12600
20250905,3호선,수서,21929,21258
20250905,3호선,가락시장,10094,10056
20250905,3호선,경찰병원,8522,8525
20250905,3호선,오금,7623,6553
20250905,4호선,불암산,10828,9309
20250905,4호선,상계,21974,20559
20250905,4호선,노원,23516,26913
20250905,4호선,창동,30951,32992
20250905,4호선,쌍문,32739,30108
20250905,4호선,수유(강북구청),38817,39361
20250905,4호선,미아(서울사이버대학),18611,17690
20250905,4호선,미아사거리,30011,29693
20250905,4호선,길음,24756,23993
20250905,4호선,성신여대입구(돈암),26345,24985
20250905,4호선,한성대입구(삼선교),16988,16375
20250905,4호선,혜화,42017,41351
20250905,4호선,동대문,21877,21418
20250905,4호선,동대문역사문화공원(DDP),23983,20450
20250905,4호선,충무로,36971,37685
20250905,4호선,명동,40013,41873
20250905,4호선,회현(남대문시장),31364,32049
20250905,4호선,서울역,15170,26257
20250905,4호선,숙대입구(갈월),17451,16901
20250905,4호선,삼각지(전쟁기념관),7710,9351
20250905,4호선,신용산,22898,25247
20250905,4호선,이촌(국립중앙박물관),10527,11476
20250905,4호선,동작(현충원),2340,2344
20250905,4호선,총신대입구(이수),22701,23963
20250905,4호선,사당,31735,27614
20250905,4호선,남태령,1592,1457
20250905,5호선,방화,8006,7614
20250905,5호선,개화산,7077,6656
20250905,5호선,김포공항,14181,8688
20250905,5호선,송정,7112,6660
